Date;BA;CAT;KO;DIS;JPM;MMM;MSFT;PFE;WMT;XOM;Y05;Y10;Y15;Y20;Y30
2003-07-25;22.286293029785156;19.29399871826172;12.004457473754883;16.838603973388672;19.91974639892578;32.05560302734375;16.633520126342773;13.729599952697754;12.325494766235352;17.872827529907227;0.03104;0.045678;0.052622999999999996;0.055499;0.055219
2003-08-01;22.108978271484375;19.86128807067871;11.927159309387207;17.811431884765625;18.734785079956055;31.513782501220703;16.18815040588379;13.580008506774902;12.123687744140625;17.65791130065918;0.033957;0.048632999999999996;0.05551999999999999;0.058053;0.056711
2003-08-08;21.993053436279297;20.15380096435547;11.95380973815918;17.27360725402832;18.52698516845703;31.72688102722168;15.82318115234375;13.700510025024414;12.672072410583496;18.252670288085938;0.031977000000000005;0.04636;0.053769;0.057051;0.057054
2003-08-15;22.581321716308594;20.966344833374023;11.9964599609375;17.756071090698242;18.903255462646484;32.34122848510742;15.798443794250488;13.116273880004883;12.74445915222168;18.53449249267578;0.034471;0.049353;0.056466;0.058987;0.057185
2003-08-22;24.459672927856445;21.182031631469727;11.535362243652344;16.933515548706055;19.04926872253418;32.685550689697266;16.219078063964844;12.335638046264648;12.810267448425293;18.383516311645508;0.034765000000000004;0.048454;0.054944;0.057313;0.05593
2003-08-29;25.63191795349121;21.223398208618164;11.59933090209961;16.213777542114258;19.217744827270508;32.44641876220703;16.40464973449707;12.490090370178223;12.979166030883789;18.972314834594727;0.03479;0.048098999999999996;0.054292999999999994;0.05666;0.055774
2003-09-05;25.474245071411133;20.721099853515625;11.767245292663574;16.759510040283203;19.200895309448242;31.583261489868164;17.555204391479492;12.736394882202148;12.91774845123291;19.108179092407227;0.032861;0.047145;0.053968999999999996;0.056742;0.056212
2003-09-12;24.445959091186523;20.0976619720459;11.782269477844238;16.008148193359375;19.094196319580078;31.480791091918945;17.530460357666016;13.316644668579102;12.6084623336792;18.987411499023438;0.031693;0.04624399999999999;0.053343;0.056233000000000005;0.055603999999999994
2003-09-19;24.535078048706055;21.034297943115234;11.565315246582031;16.19796371459961;19.930980682373047;32.33482360839844;18.532556533813477;13.12879753112793;12.753231048583984;18.61501121520996;0.031166;0.045134999999999995;0.052150999999999996;0.055113;0.054721
2003-09-26;23.31484031677246;20.165624618530273;11.525137901306152;15.881592750549316;19.200895309448242;32.66960525512695;17.43766212463379;12.757267951965332;12.459298133850098;18.50933074951172;0.029588999999999997;0.043598;0.050734;0.053804;0.053541
2003-10-03;24.576208114624023;21.68137550354004;11.795660018920898;16.830692291259766;19.942909240722656;33.264007568359375;17.988203048706055;12.849102020263672;12.628382682800293;18.997478485107422;0.031327;0.045525;0.052573;0.055517000000000004;0.055068
2003-10-10;25.330286026000977;22.38163948059082;11.739412307739258;17.131242752075195;20.141374588012695;33.724056243896484;17.883045196533203;12.836577415466309;12.834895133972168;19.27425765991211;0.031627999999999996;0.046147;0.053368;0.056386000000000006;0.055927
2003-10-17;25.529088973999023;21.843141555786133;12.066174507141113;17.067974090576172;20.606348037719727;33.728599548339844;17.995807647705078;12.757267951965332;12.927176475524902;19.45543098449707;0.033571;0.047417;0.054298;0.057108;0.056445999999999996
2003-10-24;24.870988845825195;21.09206771850586;12.159919738769531;17.241968154907227;19.716094970703125;34.471031188964844;16.552661895751953;12.874150276184082;12.766792297363281;19.047794342041016;0.031627999999999996;0.045487;0.052473;0.055382;0.054842
2003-10-31;26.38599967956543;21.75406837463379;12.427753448486328;17.90634536743164;20.356853485107422;35.92401885986328;16.26030158996582;13.19141674041748;12.951338768005371;18.408679962158203;0.032854;0.046386000000000004;0.053038999999999996;0.055733;0.055061
2003-11-07;26.66706657409668;21.543298721313477;12.489368438720703;18.507436752319336;20.436246871948242;36.00148391723633;16.235431671142578;13.262382507324219;12.834895133972168;18.020793914794922;0.034898;0.047885;0.054299999999999994;0.056932;0.056376
2003-11-14;27.026912689208984;21.555177688598633;12.505434036254883;18.246440887451172;20.107362747192383;35.769161224365234;15.862194061279297;14.294113159179688;12.083516120910645;18.24376678466797;0.032078999999999996;0.045305;0.051963999999999996;0.05474999999999999;0.054280999999999996
2003-11-21;26.758359909057617;21.63829231262207;12.433114051818848;17.858884811401367;19.846508026123047;35.45612716674805;15.619597434997559;13.916632652282715;12.041776657104492;17.909299850463867;0.031597;0.044549000000000005;0.051281;0.054247;0.054153
2003-11-28;26.434728622436523;22.576379776000977;12.513659477233887;18.262252807617188;20.073328018188477;36.15601348876953;15.992830276489258;14.080204963684082;12.224130630493164;18.345136642456055;0.033866;0.046442;0.052827;0.055553;0.055254000000000004
2003-12-05;26.166173934936523;22.70996856689453;12.618606567382812;17.139150619506836;19.823820114135742;36.93366241455078;16.160776138305664;14.344437599182129;11.749578475952148;18.639055252075195;0.032568;0.045301;0.051768;0.054596;0.054519000000000005
2003-12-12;27.10953140258789;23.161203384399414;13.286001205444336;18.220291137695312;19.897546768188477;37.26758575439453;16.577545166015625;14.428332328796387;11.534270286560059;19.2877197265625;0.032467;0.045514;0.052145000000000004;0.055053;0.055003
2003-12-19;28.562454223632812;25.15907859802246;13.482458114624023;18.547645568847656;20.288806915283203;38.456932067871094;17.01919937133789;14.373805046081543;11.52149772644043;20.068151473999023;0.031772;0.044398;0.050789;0.053576;0.053485
2003-12-26;28.555559158325195;24.850339889526367;13.444777488708496;18.531679153442383;20.538311004638672;38.520957946777344;16.925899505615234;14.575124740600586;11.558903694152832;20.296199798583984;0.031727;0.044457;0.050849000000000005;0.053615;0.053488
2003-12-31;29.016908645629883;24.64551544189453;13.657379150390625;18.62748908996582;20.82749366760254;38.89605712890625;17.025428771972656;14.818395614624023;11.67554759979248;20.777629852294922;0.032465;0.045544;0.052038;0.054794999999999996;0.054526000000000005
2004-01-02;28.913623809814453;24.535661697387695;13.54973030090332;18.898956298828125;20.95913314819336;38.13669967651367;17.07518768310547;14.91067123413086;11.510483741760254;20.59012222290039;0.033651;0.046711;0.053156999999999996;0.055837000000000005;0.055403
2004-01-09;29.361202239990234;23.882577896118164;13.345210075378418;19.857078552246094;22.18394660949707;37.69301223754883;17.205808639526367;15.12457275390625;11.532496452331543;20.417823791503906;0.030515;0.043923;0.050730000000000004;0.053727;0.053721
2004-01-16;30.304561614990234;25.088912963867188;13.423256874084473;19.84111213684082;22.475833892822266;39.101905822753906;17.299123764038086;14.679987907409668;11.77019214630127;20.52423858642578;0.030355;0.043169000000000006;0.049772;0.052742000000000004;0.052892999999999996
